player_id,name,round,score,date,handicap,avg_temp,precipitation,wind_speed,day_of_week,day_of_week_int
140,Chris Wood,5,71,2018-03-13,4.0,73.94,0.0,8.08,Tuesday,1
24,Charley Hoffman,19,69,2020-11-28,5.1,37.4,0.0,10.94,Saturday,5
70,Rickie Fowler,34,71,2021-07-09,2.4,54.68,0.0,12.99,Friday,4
162,Jamie Lovemark,3,74,2020-02-04,4.8,43.52,0.0,9.2,Tuesday,1
69,Adam Scott,60,72,2022-05-10,4.0,69.08,1.8,10.31,Tuesday,1
41,Tony Finau,12,70,2020-09-20,2.3,81.32,0.5,10.94,Sunday,6
55,Tommy Fleetwood,11,76,2020-05-21,2.9,67.64,2.0,9.63,Thursday,3
163,Thongchai Jaidee,30,69,2022-05-14,3.6,61.88,4.6,9.82,Saturday,5
74,Lee Westwood,1,75,2017-04-18,3.9,55.76,0.0,18.77,Tuesday,1
11,Jason Day,13,69,2019-01-16,4.0,71.42,7.9,8.51,Wednesday,2
87,Daniel Berger,2,72,2018-10-28,3.2,61.16,26.2,11.87,Sunday,6
119,Bubba Watson,26,67,2021-11-13,4.9,66.02,1.8,5.59,Saturday,5
44,Webb Simpson,3,73,2017-05-15,4.1,58.82,0.0,14.79,Monday,0
164,Steve Stricker,15,70,2018-09-16,5.0,57.56,0.0,15.66,Sunday,6
45,Sergio Garcia,15,70,2018-02-18,4.0,72.5,0.0,8.08,Sunday,6
31,Russell Henley,8,70,2019-07-14,5.1,66.2,0.0,10.31,Sunday,6
32,Martin Kaymer,25,73,2021-02-27,5.1,74.3,8.4,11.18,Saturday,5
65,Rory McIlroy,24,71,2020-11-20,3.1,69.08,3.8,6.96,Friday,4
138,Thomas Pieters,8,71,2020-09-20,3.5,76.64,1.8,11.43,Sunday,6
144,Ross Fisher,24,67,2021-07-10,4.9,72.32,0.0,9.82,Saturday,5
134,Peter Uihlein,2,70,2019-09-15,3.9,75.56,0.0,6.46,Sunday,6
148,Kevin Na,17,65,2020-09-05,4.5,61.7,0.0,7.58,Saturday,5
112,Joost Luiten,4,70,2017-07-22,5.2,57.38,5.3,11.62,Saturday,5
54,Jon Rahm,1,73,2017-08-13,2.5,47.48,0.0,10.75,Sunday,6
4,Kevin Kisner,9,72,2019-11-16,4.2,80.96,8.9,16.53,Saturday,5
66,Justin Rose,29,69,2019-11-20,3.8,70.52,0.0,8.26,Wednesday,2
128,Jimmy Walker,10,82,2020-12-01,4.7,47.84,24.1,17.9,Tuesday,1
125,J.B. Holmes,3,71,2017-10-28,4.9,63.14,0.0,13.17,Saturday,5
86,Dustin Johnson,11,73,2018-07-11,4.0,66.92,4.1,11.62,Wednesday,2
33,Marc Leishman,7,68,2018-02-21,3.5,56.66,0.0,6.96,Wednesday,2
80,Brooks Koepka,20,66,2021-02-27,2.8,60.26,5.6,14.54,Saturday,5
26,Branden Grace,20,70,2020-09-10,4.6,73.76,0.0,10.75,Thursday,3
13,Alex Noren,9,72,2020-08-11,2.7,59.0,8.9,12.74,Tuesday,1
165,Sean O'Hair,8,76,2018-09-02,5.3,76.82,68.1,11.43,Sunday,6
166,K.T. Kim,9,78,2020-10-17,5.0,44.42,5.1,12.99,Saturday,5
133,Charl Schwartzel,27,64,2021-10-22,4.7,77.18,0.0,9.63,Friday,4
22,Gary Woodland,30,69,2022-05-08,4.0,61.88,0.0,10.75,Sunday,6
167,Brandon Stone,2,81,2018-03-03,5.2,48.74,14.2,21.69,Saturday,5
52,Andy Sullivan,13,70,2021-12-10,3.0,69.8,0.0,11.18,Friday,4
168,James Hahn,4,73,2018-03-30,5.4,42.26,0.0,16.09,Friday,4
76,Bernd Wiesberger,19,66,2021-01-17,5.0,70.7,0.0,9.2,Sunday,6
110,Henrik Stenson,38,66,2020-08-14,3.1,67.28,0.0,9.63,Friday,4
5,Phil Mickelson,58,61,2021-02-04,3.8,79.34,0.0,8.08,Thursday,3
125,J.B. Holmes,26,72,2022-06-10,4.9,79.34,3.6,12.99,Friday,4
4,Kevin Kisner,13,69,2020-08-15,4.2,65.66,0.0,12.3,Saturday,5
24,Charley Hoffman,25,70,2021-08-28,5.1,54.14,0.0,10.31,Saturday,5
169,Scott Piercy,4,79,2021-11-30,11.6,54.14,0.3,7.58,Tuesday,1
162,Jamie Lovemark,1,75,2017-08-26,4.8,71.42,2.3,8.51,Saturday,5
170,Danny Lee,2,78,2020-03-22,7.5,57.74,1.5,7.58,Sunday,6
53,Louis Oosthuizen,38,73,2022-10-30,3.2,47.48,0.0,10.07,Sunday,6
171,Rikard Karlberg,2,73,2021-01-15,8.0,67.82,0.0,7.39,Friday,4
128,Jimmy Walker,4,72,2018-04-17,4.7,56.66,0.0,6.96,Tuesday,1
73,Billy Horschel,6,65,2019-03-17,5.3,77.9,0.0,9.63,Sunday,6
42,Paul Casey,54,81,2022-03-20,3.9,42.26,2.0,10.94,Sunday,6
154,Hideto Tanihara,3,70,2020-02-22,7.7,62.24,0.0,8.7,Saturday,5
167,Brandon Stone,5,71,2022-01-08,5.2,73.76,0.0,8.51,Saturday,5
76,Bernd Wiesberger,10,76,2019-01-05,5.0,51.44,1.8,14.29,Saturday,5
172,Victor Dubuisson,8,69,2022-01-16,4.0,70.52,0.0,8.26,Sunday,6
31,Russell Henley,3,73,2017-11-05,5.1,75.02,0.0,10.07,Sunday,6
155,Jeunghun Wang,4,77,2021-11-23,7.0,70.7,0.0,14.11,Tuesday,1
100,Hideki Matsuyama,5,73,2018-04-05,3.8,54.68,1.8,7.39,Thursday,3
39,Shane Lowry,3,81,2017-08-20,3.1,47.48,0.0,10.07,Sunday,6
144,Ross Fisher,18,68,2020-07-05,4.9,70.52,0.0,8.26,Sunday,6
111,Kiradech Aphibarnrat,1,76,2017-08-20,5.9,78.44,0.0,11.18,Sunday,6
112,Joost Luiten,7,73,2018-04-15,5.2,69.44,0.0,8.95,Sunday,6
173,Colt Knost,1,75,2017-07-08,6.6,68.54,0.0,10.94,Saturday,5
82,Brendan Steele,6,72,2019-03-09,4.9,80.42,0.8,8.51,Saturday,5
174,Smylie Kaufman,2,74,2018-07-08,6.1,59.0,8.9,12.74,Sunday,6
175,David Lingmerth,4,74,2020-09-26,4.9,80.96,0.5,14.54,Saturday,5
37,Chris Kirk,5,78,2019-04-04,3.9,52.52,36.3,15.66,Thursday,3
156,William McGirt,2,80,2019-04-23,6.1,67.64,4.3,17.9,Tuesday,1
176,Robert Streb,6,75,2021-07-18,3.5,41.54,0.0,9.82,Sunday,6
177,Marcus Fraser,6,76,2021-05-23,5.4,61.16,26.2,11.87,Sunday,6
136,Zach Johnson,48,68,2019-11-13,4.7,46.58,0.0,7.39,Wednesday,2
18,Patrick Reed,21,68,2021-11-28,3.5,49.46,0.3,8.26,Sunday,6
22,Gary Woodland,11,72,2019-07-20,4.0,75.74,48.3,10.75,Saturday,5
40,Emiliano Grillo,9,67,2021-02-28,4.3,79.34,0.0,7.15,Sunday,6
52,Andy Sullivan,16,67,2022-08-27,3.0,43.16,0.0,8.26,Saturday,5
41,Tony Finau,4,67,2018-08-26,2.3,74.66,0.0,10.5,Sunday,6
133,Charl Schwartzel,9,80,2018-06-17,4.7,39.56,39.9,19.7,Sunday,6
163,Thongchai Jaidee,1,72,2017-09-16,3.6,73.58,0.0,10.07,Saturday,5
74,Lee Westwood,51,68,2021-02-13,3.9,70.52,0.0,4.72,Saturday,5
148,Kevin Na,20,70,2021-01-08,4.5,64.94,0.0,11.43,Friday,4
66,Justin Rose,42,67,2021-11-27,3.8,72.32,0.0,13.17,Saturday,5
149,Jason Dufner,5,69,2017-12-17,4.4,67.64,0.0,5.84,Sunday,6
11,Jason Day,30,70,2021-10-31,4.0,72.68,0.0,9.82,Sunday,6
104,Brandt Snedeker,23,75,2022-04-24,4.0,46.94,6.9,6.03,Sunday,6
138,Thomas Pieters,10,66,2021-01-24,3.5,57.92,0.0,8.26,Sunday,6
30,Ryan Palmer,12,75,2021-03-07,4.3,66.74,18.8,13.67,Sunday,6
115,Russell Knox,5,70,2018-03-10,4.5,79.7,0.0,8.08,Saturday,5
2,Jordan Spieth,12,72,2019-05-27,2.2,74.12,0.0,11.87,Monday,0
32,Martin Kaymer,37,68,2022-01-04,5.1,43.52,0.0,9.2,Tuesday,1
106,Francesco Molinari,4,67,2017-10-21,3.7,58.1,0.0,5.16,Saturday,5
44,Webb Simpson,31,69,2021-11-04,4.1,84.02,0.0,10.94,Thursday,3
20,Matt Jones,9,69,2019-09-01,4.0,77.18,0.0,12.99,Sunday,6
119,Bubba Watson,14,69,2018-08-18,4.9,64.04,0.0,10.75,Saturday,5
178,Luke Donald,35,74,2021-10-31,3.9,78.44,0.8,12.55,Sunday,6
179,Jim Herman,2,68,2019-06-15,4.5,71.06,0.0,9.82,Saturday,5
69,Adam Scott,59,68,2022-04-10,4.0,65.66,1.8,8.95,Sunday,6
135,Ryan Moore,18,69,2020-01-04,4.8,78.98,0.0,11.43,Saturday,5
70,Rickie Fowler,5,71,2017-07-22,2.4,72.5,42.9,8.51,Saturday,5
10,Matt Kuchar,27,68,2020-07-26,4.0,70.16,0.0,9.63,Sunday,6
68,Harris English,5,75,2018-10-21,4.2,65.48,15.2,7.83,Sunday,6
28,Tyrrell Hatton,16,72,2022-08-19,3.6,62.96,1.0,12.99,Friday,4
45,Sergio Garcia,30,67,2019-04-06,4.0,57.74,0.0,11.18,Saturday,5
65,Rory McIlroy,5,67,2017-11-12,3.1,58.1,0.0,8.08,Sunday,6
33,Marc Leishman,31,73,2022-10-09,3.5,52.34,0.0,10.75,Sunday,6
150,Kevin Chappell,1,72,2017-04-23,4.1,63.14,0.0,13.17,Sunday,6
166,K.T. Kim,4,70,2020-02-04,5.0,57.92,0.0,8.26,Tuesday,1
62,Justin Thomas,9,67,2021-01-02,3.8,53.24,1.5,8.51,Saturday,5
122,Danny Willett,13,74,2021-05-02,3.7,57.02,10.2,14.11,Sunday,6
124,Jim Furyk,24,72,2019-03-09,4.2,80.06,0.0,10.5,Saturday,5
180,Daniel Summerhays,3,72,2022-07-29,5.4,71.78,0.3,6.46,Friday,4
113,Byeong Hun An,1,70,2017-08-17,4.8,64.76,0.0,9.2,Thursday,3
120,Graeme McDowell,37,72,2021-09-04,5.1,73.76,0.0,9.63,Saturday,5
127,Patton Kizzire,3,76,2018-04-29,6.6,56.48,0.0,14.11,Sunday,6
168,James Hahn,3,72,2018-02-11,5.4,66.92,0.0,9.63,Sunday,6
161,Anirban Lahiri,10,68,2021-03-17,5.0,66.74,0.0,7.58,Wednesday,2
146,Yuta Ikeda,6,75,2020-01-11,5.9,44.24,16.3,14.11,Saturday,5
181,Scott Hend,4,72,2021-06-27,6.3,48.92,0.0,9.38,Sunday,6
182,Jamie Donaldson,17,68,2022-07-23,5.2,54.68,0.0,12.99,Saturday,5
26,Branden Grace,16,77,2020-04-24,4.6,37.94,11.9,10.07,Friday,4
183,Soomin Lee,3,68,2021-06-26,7.5,52.52,0.0,13.67,Saturday,5
86,Dustin Johnson,21,70,2019-12-13,4.0,82.22,0.0,11.62,Friday,4
157,Bill Haas,17,71,2020-11-10,5.0,59.36,6.1,14.98,Tuesday,1
136,Zach Johnson,88,65,2021-05-30,4.7,60.62,0.0,12.55,Sunday,6
184,Matt Every,1,76,2017-10-20,6.7,50.54,0.0,20.82,Friday,4
46,Kevin Streelman,16,75,2021-09-04,4.7,69.26,0.0,8.51,Saturday,5
24,Charley Hoffman,10,71,2019-09-06,5.1,70.16,0.0,9.63,Friday,4
185,Morgan Hoffmann,1,72,2018-03-17,6.6,76.82,0.0,6.71,Saturday,5
186,Hiroshi Iwata,2,87,2021-08-29,6.6,39.56,39.9,19.7,Sunday,6
87,Daniel Berger,4,81,2018-11-06,3.2,41.72,3.3,17.65,Tuesday,1
157,Bill Haas,20,76,2021-06-07,5.0,60.26,8.9,8.95,Monday,0
111,Kiradech Aphibarnrat,9,76,2021-02-17,5.9,71.42,10.2,9.2,Wednesday,2
168,James Hahn,8,75,2020-08-22,5.4,73.58,0.0,10.5,Saturday,5
135,Ryan Moore,19,77,2020-01-10,4.8,57.74,1.8,17.9,Friday,4
34,Keegan Bradley,14,74,2021-01-17,4.1,56.48,0.0,13.67,Sunday,6
125,J.B. Holmes,16,70,2020-08-15,4.9,55.94,0.0,9.63,Saturday,5
50,Ian Poulter,42,75,2021-08-12,3.5,77.72,32.5,8.95,Thursday,3
187,George Coetzee,14,72,2022-02-06,4.4,87.08,0.0,13.17,Sunday,6
170,Danny Lee,1,75,2017-09-23,7.5,49.46,0.0,6.96,Saturday,5
119,Bubba Watson,16,72,2019-03-03,4.9,66.02,7.4,12.3,Sunday,6
188,Stephen Gallacher,10,71,2022-02-13,4.0,50.36,0.0,6.46,Sunday,6
115,Russell Knox,10,74,2019-11-24,4.5,68.54,16.5,7.83,Sunday,6
112,Joost Luiten,9,74,2019-03-03,5.2,62.06,0.0,11.62,Sunday,6
113,Byeong Hun An,6,78,2020-08-31,4.8,56.12,2.5,10.75,Monday,0
104,Brandt Snedeker,11,72,2019-08-03,4.0,73.22,0.0,10.31,Saturday,5
172,Victor Dubuisson,2,75,2017-12-09,4.0,37.58,0.0,8.08,Saturday,5
55,Tommy Fleetwood,1,68,2017-05-06,2.9,64.58,0.0,6.71,Saturday,5
39,Shane Lowry,1,74,2017-05-16,3.1,61.7,0.0,7.58,Tuesday,1
160,Pablo Larrazabal,7,74,2018-12-01,5.0,73.76,0.0,8.51,Saturday,5
189,Mikko Ilonen,5,76,2020-11-13,6.3,57.74,1.5,7.58,Friday,4
190,Marcel Siem,1,69,2018-11-17,6.1,67.82,0.0,8.7,Saturday,5
4,Kevin Kisner,17,70,2022-02-05,4.2,58.28,0.0,10.94,Saturday,5
47,Brian Harman,5,73,2018-08-25,4.0,52.7,0.0,13.17,Saturday,5
131,Alexander Levy,4,68,2022-03-27,5.3,53.24,0.0,8.51,Sunday,6
80,Brooks Koepka,23,73,2022-07-08,2.8,71.78,1.8,12.3,Friday,4
69,Adam Scott,40,73,2020-07-05,4.0,61.16,26.2,11.87,Sunday,6
32,Martin Kaymer,38,70,2022-01-29,5.1,77.9,0.0,12.74,Saturday,5
178,Luke Donald,24,66,2020-06-18,3.9,68.54,0.0,7.15,Thursday,3
25,Brendon Todd,4,70,2018-10-11,3.3,73.04,0.0,9.63,Thursday,3
176,Robert Streb,1,69,2018-01-20,3.5,77.54,9.7,11.43,Saturday,5
100,Hideki Matsuyama,20,69,2022-04-30,3.8,71.24,0.0,8.51,Saturday,5
33,Marc Leishman,32,67,2022-10-16,3.5,79.34,0.0,9.38,Sunday,6
53,Louis Oosthuizen,15,74,2019-01-05,3.2,41.54,17.3,16.53,Saturday,5
31,Russell Henley,9,75,2019-08-14,5.1,74.84,0.0,11.43,Wednesday,2
5,Phil Mickelson,46,66,2020-07-18,3.8,84.02,0.0,9.2,Saturday,5
18,Patrick Reed,14,71,2020-08-08,3.5,64.22,4.6,6.03,Saturday,5
191,Padraig Harrington,31,73,2020-07-21,4.1,65.66,0.0,12.3,Tuesday,1
192,James Morrison,4,74,2021-08-12,2.7,70.34,0.3,12.3,Thursday,3
26,Branden Grace,27,66,2021-09-05,4.6,58.64,0.0,9.82,Sunday,6
193,Steven Bowditch,3,69,2018-05-02,2.9,60.62,0.0,9.63,Wednesday,2
30,Ryan Palmer,10,70,2020-02-27,4.3,71.06,0.0,6.28,Thursday,3
70,Rickie Fowler,27,71,2020-07-18,2.4,74.66,0.0,10.5,Saturday,5
20,Matt Jones,10,68,2019-10-20,4.0,57.38,0.0,10.5,Sunday,6
128,Jimmy Walker,8,71,2019-11-14,4.7,64.94,0.0,8.95,Thursday,3
124,Jim Furyk,61,74,2021-09-12,4.2,74.3,8.4,11.18,Sunday,6
73,Billy Horschel,10,71,2020-05-23,5.3,62.06,0.0,6.46,Saturday,5
161,Anirban Lahiri,4,67,2017-12-31,5.0,55.58,0.0,6.71,Sunday,6
52,Andy Sullivan,2,72,2018-01-20,3.0,54.68,0.0,12.99,Saturday,5
2,Jordan Spieth,21,67,2021-06-24,2.2,61.16,0.8,8.51,Thursday,3
11,Jason Day,16,64,2019-07-27,4.0,82.94,0.0,10.5,Saturday,5
44,Webb Simpson,6,70,2017-10-21,4.1,73.58,0.0,13.67,Saturday,5
194,Marc Warren,4,69,2020-04-12,3.2,49.46,0.0,6.96,Sunday,6
195,John Senden,8,76,2018-09-22,4.6,48.38,0.0,15.66,Saturday,5
110,Henrik Stenson,20,70,2018-11-25,3.1,75.74,0.0,8.51,Sunday,6
106,Francesco Molinari,22,78,2020-02-04,3.7,41.9,1.3,10.5,Tuesday,1
74,Lee Westwood,77,69,2022-10-05,3.9,69.44,0.0,6.71,Wednesday,2
182,Jamie Donaldson,13,72,2020-09-05,5.2,53.42,0.0,19.26,Saturday,5
196,Hunter Mahan,20,70,2021-01-15,3.6,77.9,0.0,9.63,Friday,4
120,Graeme McDowell,40,73,2022-01-09,5.1,76.46,2.0,10.5,Sunday,6
86,Dustin Johnson,6,63,2017-12-17,4.0,50.54,0.0,8.95,Sunday,6
10,Matt Kuchar,43,77,2022-02-13,4.0,38.84,34.5,14.29,Sunday,6
148,Kevin Na,1,72,2017-05-18,4.5,44.42,0.0,14.79,Thursday,3
149,Jason Dufner,27,76,2021-08-07,4.4,59.18,16.0,11.43,Saturday,5
22,Gary Woodland,19,71,2020-04-19,4.0,51.26,0.0,10.75,Sunday,6
51,Cameron Tringale,1,70,2017-04-29,2.7,66.02,0.0,9.63,Saturday,5
45,Sergio Garcia,35,72,2019-08-03,4.0,46.22,0.0,14.98,Saturday,5
66,Justin Rose,17,73,2019-01-04,3.8,73.76,0.3,11.87,Friday,4
122,Danny Willett,7,66,2019-12-07,3.7,50.72,0.0,10.5,Saturday,5
163,Thongchai Jaidee,19,71,2021-10-03,3.6,57.38,0.0,10.94,Sunday,6
144,Ross Fisher,20,73,2021-05-13,4.9,71.24,6.9,10.94,Thursday,3
197,Richie Ramsay,9,70,2021-04-04,4.9,50.54,0.0,9.2,Sunday,6
68,Harris English,14,69,2021-05-07,4.2,58.82,0.0,6.28,Friday,4
133,Charl Schwartzel,25,65,2021-09-29,4.7,75.92,0.0,6.28,Wednesday,2
76,Bernd Wiesberger,12,69,2019-06-09,5.0,74.66,0.0,8.08,Sunday,6
42,Paul Casey,26,69,2019-08-03,3.9,78.08,0.0,12.3,Saturday,5
175,David Lingmerth,1,68,2017-09-24,4.9,78.44,0.0,8.08,Sunday,6
198,Ben Martin,3,72,2018-12-01,3.8,54.68,0.0,8.95,Saturday,5
65,Rory McIlroy,28,69,2021-06-05,3.1,67.82,30.2,10.31,Saturday,5
124,Jim Furyk,6,73,2017-07-16,4.2,48.02,2.3,10.5,Sunday,6
187,George Coetzee,7,75,2018-12-31,4.4,46.94,0.0,12.99,Monday,0
96,Tiger Woods,64,66,2022-06-18,3.7,56.12,0.0,9.38,Saturday,5
32,Martin Kaymer,19,72,2020-05-09,5.1,70.34,0.0,10.75,Saturday,5
184,Matt Every,4,73,2020-01-18,6.7,60.26,0.0,8.7,Saturday,5
112,Joost Luiten,5,85,2018-02-25,5.2,44.96,0.0,15.41,Sunday,6
199,Chris Stroud,1,78,2021-01-03,9.7,69.44,0.0,6.71,Sunday,6
31,Russell Henley,4,76,2018-12-22,5.1,71.6,0.0,15.22,Saturday,5
44,Webb Simpson,34,77,2022-07-23,4.1,71.96,29.2,9.38,Saturday,5
200,Richard Sterne,4,74,2019-03-02,5.6,51.8,0.0,15.41,Saturday,5
160,Pablo Larrazabal,6,80,2018-01-21,5.0,47.84,0.3,10.07,Sunday,6
201,Ernie Els,26,76,2019-02-16,2.7,64.94,0.0,6.28,Saturday,5
182,Jamie Donaldson,4,83,2017-12-09,5.2,59.18,16.0,11.43,Saturday,5
125,J.B. Holmes,24,71,2021-12-11,4.9,73.04,0.0,8.08,Saturday,5
132,Chesson Hadley,4,78,2022-05-06,6.6,63.14,0.0,7.58,Friday,4
76,Bernd Wiesberger,17,75,2020-08-03,5.0,53.24,0.5,14.29,Monday,0
55,Tommy Fleetwood,10,75,2020-04-22,2.9,78.08,0.0,12.3,Wednesday,2
202,Jonas Blixt,4,77,2019-11-02,5.8,62.96,1.0,12.99,Saturday,5
161,Anirban Lahiri,5,76,2018-05-05,5.0,41.54,0.0,9.82,Saturday,5
203,Scott Stallings,1,76,2018-07-16,7.7,72.14,0.0,8.08,Monday,0
18,Patrick Reed,11,79,2020-05-17,3.5,57.02,0.3,11.18,Sunday,6
204,George McNeill,2,76,2020-01-21,6.6,70.52,0.0,6.96,Tuesday,1
205,Ryo Ishikawa,1,76,2017-09-02,5.5,71.6,0.0,15.22,Saturday,5
144,Ross Fisher,10,77,2019-03-13,4.9,55.22,0.3,11.62,Wednesday,2
189,Mikko Ilonen,2,72,2018-10-01,6.3,61.88,4.6,8.95,Monday,0
68,Harris English,15,75,2021-06-02,4.2,47.48,0.0,14.29,Wednesday,2
206,Erik Compton,1,72,2018-02-17,6.1,66.74,0.0,10.5,Saturday,5
122,Danny Willett,16,76,2022-03-26,3.7,49.64,0.3,6.46,Saturday,5
119,Bubba Watson,19,80,2019-11-08,4.9,38.48,0.0,21.69,Friday,4
207,Brendon de Jonge,1,79,2020-11-28,6.1,72.5,4.1,9.82,Saturday,5
208,Boo Weekley,3,70,2017-11-24,5.1,75.02,0.0,10.07,Friday,4
73,Billy Horschel,16,71,2022-01-08,5.3,82.94,0.0,12.74,Saturday,5
209,Nick Watney,16,69,2022-08-06,4.1,71.06,0.0,8.95,Saturday,5
74,Lee Westwood,66,70,2022-03-06,3.9,66.02,1.8,5.59,Sunday,6
210,K.J. Choi,18,71,2021-10-04,5.2,72.32,0.0,9.82,Monday,0
50,Ian Poulter,7,73,2017-10-28,3.5,71.42,0.0,10.94,Saturday,5
135,Ryan Moore,4,72,2017-09-02,4.8,78.26,3.3,11.62,Saturday,5
86,Dustin Johnson,1,70,2017-04-15,4.0,68.18,0.0,7.39,Saturday,5
188,Stephen Gallacher,1,70,2017-08-20,4.0,82.22,0.0,11.62,Sunday,6
106,Francesco Molinari,13,68,2018-10-19,3.7,63.14,0.0,13.17,Friday,4
211,Matteo Manassero,4,64,2021-02-13,5.2,82.4,0.0,8.08,Saturday,5
34,Keegan Bradley,3,72,2017-08-18,4.1,50.54,0.0,6.28,Friday,4
37,Chris Kirk,4,73,2019-01-12,3.9,52.52,3.8,12.3,Saturday,5
45,Sergio Garcia,4,66,2017-09-09,4.0,54.68,0.0,8.26,Saturday,5
70,Rickie Fowler,17,66,2019-02-17,2.4,67.82,0.0,7.83,Sunday,6
5,Phil Mickelson,72,77,2022-01-22,3.8,58.82,27.4,11.43,Saturday,5
66,Justin Rose,27,71,2019-10-19,3.8,66.74,0.3,5.16,Saturday,5
140,Chris Wood,18,72,2022-10-22,4.0,66.02,0.0,9.63,Saturday,5
128,Jimmy Walker,17,66,2022-09-04,4.7,62.42,0.0,9.63,Sunday,6
198,Ben Martin,7,71,2020-04-28,3.8,64.58,0.0,7.58,Tuesday,1
196,Hunter Mahan,16,68,2020-11-15,3.6,72.68,0.0,7.83,Sunday,6
212,David Hearn,2,70,2018-05-19,3.6,71.42,0.0,13.67,Saturday,5
53,Louis Oosthuizen,34,77,2022-07-03,3.2,39.56,39.9,19.7,Sunday,6
2,Jordan Spieth,7,69,2018-10-13,2.2,77.0,0.0,8.08,Saturday,5
26,Branden Grace,17,68,2020-05-16,4.6,58.64,0.0,7.58,Saturday,5
163,Thongchai Jaidee,17,72,2021-07-22,3.6,65.48,0.0,10.94,Thursday,3
213,Koumei Oda,4,71,2019-08-25,5.1,77.0,0.3,12.74,Sunday,6
214,Kevin Stadler,3,72,2019-04-23,4.1,84.02,0.0,6.28,Tuesday,1
100,Hideki Matsuyama,21,70,2022-09-18,3.8,76.1,2.8,13.86,Sunday,6
110,Henrik Stenson,50,72,2022-03-23,3.1,69.44,2.8,7.58,Wednesday,2
22,Gary Woodland,29,74,2022-05-07,4.0,79.88,1.5,9.2,Saturday,5
25,Brendon Todd,2,71,2017-11-26,3.3,68.18,0.0,8.7,Sunday,6
136,Zach Johnson,78,70,2020-11-15,4.7,71.42,2.3,8.51,Sunday,6
42,Paul Casey,57,75,2022-07-03,3.9,70.7,5.6,11.62,Sunday,6
33,Marc Leishman,25,68,2021-10-09,3.5,61.52,0.0,13.42,Saturday,5
69,Adam Scott,46,65,2021-01-09,4.0,75.74,0.0,8.51,Saturday,5
149,Jason Dufner,9,73,2018-10-15,4.4,38.3,0.0,3.6,Monday,0
157,Bill Haas,13,69,2019-12-14,5.0,73.22,0.0,14.29,Saturday,5
10,Matt Kuchar,3,73,2017-09-16,4.0,69.8,0.0,13.42,Saturday,5
20,Matt Jones,8,73,2019-03-10,4.0,76.28,2.0,12.99,Sunday,6
46,Kevin Streelman,10,74,2020-10-03,4.7,68.54,16.5,7.83,Saturday,5
148,Kevin Na,4,77,2017-07-19,4.5,65.12,0.0,12.3,Wednesday,2
30,Ryan Palmer,11,71,2020-05-10,4.3,74.66,0.0,7.15,Sunday,6
195,John Senden,12,72,2020-03-22,4.6,67.64,11.2,4.91,Sunday,6
11,Jason Day,12,72,2018-12-29,4.0,64.04,0.0,12.05,Saturday,5
104,Brandt Snedeker,10,76,2018-10-20,4.0,59.36,6.1,14.98,Saturday,5
178,Luke Donald,7,71,2018-03-04,3.9,67.64,0.0,7.39,Sunday,6
24,Charley Hoffman,4,72,2018-09-02,5.1,71.24,0.0,8.51,Sunday,6
80,Brooks Koepka,18,69,2020-10-25,2.8,69.26,18.3,8.51,Sunday,6
133,Charl Schwartzel,11,72,2018-10-29,4.7,69.8,0.8,6.71,Monday,0
172,Victor Dubuisson,1,79,2017-05-27,4.0,50.54,29.5,12.74,Saturday,5
39,Shane Lowry,17,72,2021-01-04,3.1,67.64,4.3,17.9,Monday,0
120,Graeme McDowell,7,76,2017-11-19,5.1,72.5,42.9,8.51,Sunday,6
5,Phil Mickelson,50,68,2020-10-25,3.8,63.14,0.0,12.3,Sunday,6
110,Henrik Stenson,14,71,2018-04-07,3.1,76.64,0.5,10.5,Saturday,5
169,Scott Piercy,3,74,2020-11-01,11.6,63.14,0.0,14.29,Sunday,6
215,Luke Guthrie,1,81,2019-07-21,10.7,53.24,0.5,14.29,Sunday,6
211,Matteo Manassero,1,80,2017-12-03,5.2,77.36,0.3,15.66,Sunday,6
111,Kiradech Aphibarnrat,11,69,2021-07-10,5.9,70.52,0.0,8.26,Saturday,5
216,Brett Rumford,2,84,2022-08-21,9.7,47.48,7.9,11.62,Sunday,6
217,Brendan Jones,5,80,2019-12-21,7.5,75.56,3.8,10.94,Saturday,5
203,Scott Stallings,2,81,2020-06-28,7.7,41.36,1.0,13.17,Sunday,6
65,Rory McIlroy,17,84,2019-08-02,3.1,43.16,1.5,11.62,Friday,4
70,Rickie Fowler,4,75,2017-06-10,2.4,83.48,0.0,7.15,Saturday,5
218,John Huh,3,72,2020-12-05,7.5,72.86,0.0,7.83,Saturday,5
219,David Lynn,2,81,2018-01-29,8.8,52.34,0.0,10.94,Monday,0
73,Billy Horschel,4,72,2018-10-14,5.3,72.86,0.0,9.63,Sunday,6
220,Robert Garrigus,4,78,2021-07-31,7.3,77.54,1.8,7.83,Saturday,5
195,John Senden,15,74,2021-07-24,4.6,51.08,0.0,8.08,Saturday,5
221,D.A. Points,2,78,2022-06-26,8.4,58.28,0.0,10.94,Sunday,6
209,Nick Watney,13,77,2021-07-22,4.1,69.26,18.3,8.51,Thursday,3
178,Luke Donald,16,78,2019-08-08,3.9,73.58,0.0,7.39,Thursday,3
66,Justin Rose,39,77,2021-09-22,3.8,75.56,14.5,7.83,Wednesday,2
124,Jim Furyk,7,81,2017-07-23,4.2,69.8,0.3,15.22,Sunday,6
