Year,Name,Course,Yards,Par,Open.Position,Integer.Position,Position.Grouping,Open.R1,Open.R2,Open.R3,Open.R4,Open.Score,cut,World.Ranking,WR.Average,ApproachTheGreenGIR.,AroundTheGreenSS.,MoneyFinishTop10,MoneyMoneyFinishTop10_1st,MoneyMoneyFinishTop10_2nd,MoneyMoneyFinishTop10_3rd,DrivingAcc.,DrivingDistAVG,BirdOrBetterConversion.,PuttsPerRoundAVG,BirdieAVG,EagleHoleFreq,Par3BirdOrBetter.,Par4BirdOrBetter.,Par5BirdOrBetter.,AVGRoundUnderPar.,Round3AVG,ScoringAVG,ScoringAVGActual,ScoringAVGBeforeCut,TotalBirdie,TotalEagle,BirdieToBogeyRatio,BogeyAVGPerRound,BogeyAvoidance_MakesBogey.,BounceBack.,PAR3AVG,PAR4AVG,PAR5AVG,Par5EaglesTotal,Round4AVG,StrokeDifferential,BirdieConversionAVG,GIR.FromFairway,Scramble.,X1PuttsPerRoundAVG,X2PuttsPerRoundAVG,X3PuttsPerRoundAVG,X3PuttAvoidance,X1Put.,PuttingAVG,Round1AVG,Round2AVG,ApproachFromInside100Yard,BirdieOrBetter.Rough,GIR.FromFairwayBunker,GIR.From100y,GIR.From200y,GIR.FromInside100y,GIR.FromNonFairway,ProxHoleFromOtherAVG,ProxHoleFromRoughAVG,ProxHoleAVG,FairwayBunkerFromTee.,GoodDriveOffTee.,FairwayFromTee.,MissedFairwayFromTee.,BirdiePuttDist.,EaglePuttDist.,ScoringBirdieOrBetter.,SameOrImprovedFinalRound.,TOP10SameOrImprovedFinalRound.,ApproachFromInside100YAVG,ApproachGreater100YAVG,ApproachGreater100YRoughAVG,ApproachGreater200YAVG,ApproachGreater200YRoughAVG,ApproachGreater275YAVG,ApproachGreater275YRoughAVG,ProximityFromRoughAVG,DistanceOfPuttAVG,SGAroundTheGreenAVG,SGOffTheTeeAVG,SGTeeToGreenAVG,SGTeeToGreenAVGOTT,SGTeeToGreenAVGAPR,SGTeeToGreenAVGARG,SGTeeToGreenAVGPUTT,SGTotalAVG,BirdOrBetterFromFairway.
2021,Harold Varner III,Royal St Georges,7189,70,CUT,90,10,70,72,0,0,142,0,87,1.6066,67.78,52.42,1,0,1,0,59.87,300.7,30.08,29.24,3.76,180,17.58,17.08,41.2,21.42,70.44,70.592,70.3,70.39,338,9,1.4,2.41,15.25,21.68,2.99,4.02,4.68,9,69.89,0.52,30.08,78.19,58.43,6.81,10.54,0.01,2.47,37.84,1.625,69.96,70.81,"26' 8""",16.67,56.3,64.5,48.65,89.49,54.17,"7' 7""","9' 6""","8' 4""",8,82.48,60.42,3.03,"9' 5""","11' 8""",21.42,52.63,33.3,"18' 2""","31' 9""","48' 2""","50' 4""","71' 2""","88' 9""","103' 7""","46' 2""","71' 10""",0.218,0.104,0.792,0.104,0.47,0.218,0.069,0.862,23.63
2021,Guido Migliozzi,Royal St Georges,7189,70,CUT,90,10,69,73,0,0,142,0,71,1.9098,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Chris Kirk,Royal St Georges,7189,70,CUT,90,10,68,74,0,0,142,0,65,2.016,68.35,56.2,4,0,1,0,63.44,291.9,29.19,28.74,3.72,221.1,14,18.7,38.13,21.12,69.39,70.444,69.97,70.08,320,7,1.64,2.05,12.92,19.23,3.02,3.96,4.73,4,70.22,0.71,29.19,76.58,63.88,7.12,10.29,0,1.94,39.53,1.597,69.72,70.44,"20' 3""",13.65,47.6,64.2,47.54,87.7,54.57,"5' 5""","7' 10""","8' 3""",6.1,84.31,63.33,4.23,"9' 5""","7' 9""",21.12,47.37,50,"15' 4""","31' 5""","46' 11""","48' 9""","69' 0""","94' 9""","110' 4""","42' 11""","70' 10""",0.269,0.119,0.7020000000000001,0.119,0.314,0.269,0.046,0.748,23.04
2021,Viktor Hovland,Royal St Georges,7189,70,T12,12,2,68,71,69,66,274,1,14,5.3917,68.61,50.96,7,1,2,2,63.86,302.2,33.69,28.58,4.4,249,13.24,20.44,52.3,24.83,69.75,69.888,69.81,69.65,365,6,1.69,2.33,14.73,28.37,3.06,3.98,4.54,5,70.2,1.42,33.69,81.14,60.77,7.2,9.93,0,2.81,40.03,1.588,70.32,68.95,"23' 6""",17.04,48.1,63.07,48.3,86.38,52.52,"6' 11""","8' 8""","9' 3""",8,83.54,63.22,3,"8' 7""","10' 4""",24.83,57.14,55.6,"16' 2""","31' 6""","52' 8""","46' 7""","79' 0""","77' 6""","97' 9""","47' 10""","73' 1""",-0.041,0.6559999999999999,1.263,0.6559999999999999,0.648,-0.041,0.054,1.3159999999999998,25.87
2021,Shane Lowry,Royal St Georges,7189,70,T12,12,2,71,65,69,69,274,1,44,2.728,68.35,48,4,0,0,0,59.91,299.6,30.62,29.34,3.91,456,16.23,17.57,43.5,21.93,71,70.318,70.58,70.53,297,3,1.34,2.55,16.37,31.28,3.05,4.03,4.67,3,70.28,0.87,30.62,78.74,57.74,6.86,10.25,0.01,3.65,38.08,1.63,70.75,70.3,"23' 5""",14,53.8,64.08,50,86.76,53.65,"6' 0""","9' 9""","9' 11""",8.9,82.08,58.35,4.46,"9' 2""","5' 10""",21.93,66.67,0,"18' 4""","33' 3""","48' 8""","51' 6""","73' 0""","94' 4""","71' 4""","45' 0""","72' 4""",0.333,0.112,0.987,0.112,0.5429999999999999,0.333,-0.162,0.825,24.63
2021,Emiliano Grillo,Royal St Georges,7189,70,T12,12,2,70,64,72,68,274,1,77,1.7736,71.47,46.43,4,0,1,0,64.78,298.2,31.31,29.32,4.1,172.8,17.27,18.98,44.97,23.38,69,70.33800000000001,69.78,70.05,394,10,1.64,2.36,14.24,20.78,3.04,3.96,4.64,9,69.74,0.93,31.31,80.53,58.82,6.75,10.52,0,2.84,37.5,1.629,70.17,69.93,"26' 6""",18.63,50,68.93,51.52,85.39,60.38,"8' 1""","8' 11""","9' 11""",7.3,86.27,65.07,4.28,"9' 6""","20' 4""",23.38,60,14.3,"17' 10""","30' 0""","42' 11""","47' 0""","73' 3""","76' 2""","95' 2""","40' 11""","72' 10""",-0.371,0.368,0.6659999999999999,0.368,0.669,-0.371,-0.104,0.562,23.89
2021,Tony Finau,Royal St Georges,7189,70,T15,15,2,70,66,72,67,275,1,17,4.7913,67.1,55.3,8,1,2,0,56.29,305.5,33.3,28.47,4.16,115.7,14.56,19.79,48.99,23.95,70.4,69.972,69.83,69.76,374,14,1.58,2.42,15.12,19.3,3.01,3.99,4.58,12,69.45,1.28,33.3,78.22,59.47,7.21,10.01,0,2.28,40.06,1.581,70.92,68.6,"24' 1""",17.67,57,63.49,50.59,85,53.01,"6' 4""","7' 9""","7' 0""",8.7,80.02,57.06,4.13,"8' 11""","11' 2""",23.95,61.9,37.5,"16' 8""","31' 9""","46' 6""","48' 8""","65' 9""","77' 2""","88' 9""","44' 2""","72' 1""",0.298,0.281,1.04,0.281,0.461,0.298,0.09,1.13,25.84
2021,Paul Casey,Royal St Georges,7189,70,T15,15,2,68,67,70,70,275,1,20,4.4285,68.83,47.19,7,0,0,0,62.2,303.9,31.09,29.25,3.9,162,14.86,16.09,50,22.3,69.35,70.176,70.1,70.13,281,8,1.55,2.38,14.43,19.54,3.03,4.01,4.57,7,70.76,1.15,31.09,78.46,61.63,6.89,10.35,0,3.09,38.27,1.625,70.47,69.79,"26' 6""",18.63,62.3,65.08,52.98,86.12,54.76,"6' 5""","7' 9""","9' 5""",8.6,84,62.63,5.63,"8' 2""","13' 6""",22.3,70.59,100,"18' 8""","29' 11""","47' 5""","43' 0""","68' 2""","67' 11""","94' 0""","44' 5""","70' 1""",0.14,0.258,1.293,0.258,0.895,0.14,-0.073,1.22,25.74
2021,Corey Conners,Royal St Georges,7189,70,T15,15,2,68,68,66,73,275,1,37,2.9522,69.93,46.67,8,0,0,1,70.15,295.4,31.83,29.27,3.99,117,15.89,18.74,45.14,23.02,69.67,70.067,69.88,69.95,415,16,1.56,2.4,14.74,22.35,3.01,3.99,4.6,12,69.92,1.18,31.83,78.97,58.44,6.95,10.35,0.01,2.99,38.62,1.626,70,69.89,"30' 8""",15.14,57.1,64.84,46.05,87.75,54.99,"7' 1""","8' 10""","10' 3""",6,87.05,68.79,3.27,"9' 11""","17' 6""",23.02,62.5,50,"17' 3""","32' 2""","47' 4""","49' 3""","76' 3""","77' 10""","103' 11""","45' 1""","76' 2""",-0.173,0.625,1.15,0.625,0.698,-0.173,-0.008,1.142,24.23
2021,Webb Simpson,Royal St Georges,7189,70,T19,19,2,66,72,67,71,276,1,15,5.1221,69.37,61.68,6,0,0,0,67.08,292.5,34.27,28.47,4.34,133.2,16.55,19.75,52.54,24.85,68.59,69.90100000000001,69.19,69.65,321,10,1.87,2.19,13.29,25.47,2.99,3.96,4.51,8,68.71,1.29,34.27,78.42,64.95,7.55,9.73,0,2.7,41.97,1.582,69.65,69.65,"27' 1""",13.33,45,66.35,48.47,89.66,53.67,"6' 10""","8' 10""","6' 9""",4.7,85.62,66.27,4.35,"9' 8""","22' 6""",24.85,64.71,25,"13' 9""","33' 5""","45' 3""","49' 6""","74' 10""","87' 2""","111' 1""","43' 5""","78' 9""",0.353,0.071,0.818,0.071,0.393,0.353,0.435,1.253,28.08
2021,Sergio Garcia,Royal St Georges,7189,70,T19,19,2,68,69,73,66,276,1,49,2.4065,70.05,49.56,4,1,0,0,61.18,309.4,31.32,29.38,3.96,88.8,12.24,18.73,52.16,23.12,68.36,70.423,69.85,70.2,293,15,1.59,2.26,14.56,22.7,3.06,3.99,4.52,9,70.21,0.74,31.32,80.16,62.16,6.95,10.04,0.04,4.28,38.59,1.632,69.65,70.74,"31' 3""",13.36,50,65.2,57.34,84.76,55.58,"6' 4""","8' 5""","9' 5""",6.3,84.1,61.34,4.73,"7' 11""","8' 11""",23.12,35.71,20,"13' 4""","34' 4""","48' 8""","49' 7""","69' 8""","84' 0""","122' 9""","46' 0""","67' 9""",0.071,0.7959999999999999,1.145,0.7959999999999999,0.279,0.071,-0.409,0.736,25.2
2021,Kevin Streelman,Royal St Georges,7189,70,T19,19,2,70,69,66,71,276,1,53,2.2254,69.21,43.94,4,0,0,1,66.32,295.6,31.18,29.13,3.97,246.9,14.29,19.16,43.83,22.45,70,70.34100000000001,70.07,70.09,381,7,1.48,2.44,15.22,23.39,3.03,4,4.64,6,70.1,0.79,31.18,80.81,57.14,6.86,10.49,0,2.37,38.14,1.618,69.86,70.32,"27' 9""",13.28,46.2,65.34,45.18,84.59,49.56,"6' 4""","10' 0""","8' 11""",6.7,83.76,66.27,3.78,"9' 2""","13' 7""",22.45,45,20,"15' 8""","32' 7""","48' 0""","52' 1""","80' 1""","80' 10""","100' 5""","45' 7""","71' 1""",0.08,0.196,0.6809999999999999,0.196,0.418,0.08,-0.008,0.6729999999999999,24.76
2021,Brian Harman,Royal St Georges,7189,70,T19,19,2,65,71,71,69,276,1,46,2.6837,64.33,59.06,5,0,0,1,66.88,291.7,32.67,28.16,3.91,163.6,12.99,17.59,50.96,22.33,69.91,70.158,69.77,69.44,391,11,1.55,2.38,14.44,25,3.03,4.01,4.54,9,70.39,0.88,32.67,74.54,63.71,7.59,9.8,0.01,1.78,42.17,1.564,69.37,69.52,"27' 11""",14.47,33.3,58.1,46.35,87.87,45.99,"6' 2""","7' 10""","8' 1""",5.8,83.05,66.61,3.9,"8' 10""","16' 6""",22.33,47.83,37.5,"15' 1""","33' 6""","50' 3""","49' 6""","70' 7""","84' 11""","124' 11""","46' 5""","74' 4""",0.334,0.133,0.385,0.133,-0.08199999999999999,0.334,0.4320000000000001,0.816,24.47
2021,Xander Schauffele,Royal St Georges,7189,70,T26,26,3,69,71,72,65,277,1,5,6.8598,68.64,64.71,8,0,3,1,58.83,307.6,35.04,28.7,4.28,105.2,14.14,19.18,54.69,24.71,70.28,69.859,69.71,69.68,325,13,1.68,2.38,14.69,28.13,3.03,4,4.46,12,69.22,1.51,35.04,80.99,59.21,7.34,10.11,0,2.12,40.79,1.594,69.5,69.85,"23' 11""",18.23,44,64.79,56.49,87.35,51.6,"7' 1""","8' 2""","8' 1""",8.6,81.2,59.4,4.47,"8' 9""","19' 2""",24.71,89.47,100,"17' 7""","33' 10""","48' 4""","49' 4""","65' 8""","65' 9""","121' 1""","45' 5""","76' 7""",0.087,0.266,1.004,0.266,0.65,0.087,0.48,1.484,27.32
2021,Jason Kokrak,Royal St Georges,7189,70,T26,26,3,70,70,66,71,277,1,24,4.0677,69.19,52.17,5,2,0,0,60.18,307.9,33.91,29.02,4.28,198,17.7,18.27,51.71,24.31,69.74,70.37,69.99,69.66,377,8,1.55,2.52,15.66,22.84,2.99,4.03,4.55,8,71.11,0.9,33.91,80.24,55.74,6.98,10.35,0.01,2.46,38.76,1.612,69.28,70.04,"29' 5""",16.08,51.3,65.13,52.72,85.3,51.53,"7' 8""","10' 1""","10' 0""",7.4,81.43,61.22,3.9,"9' 1""","11' 6""",24.31,40,50,"20' 0""","32' 10""","50' 2""","47' 7""","71' 11""","79' 6""","71' 3""","47' 10""","78' 3""",-0.208,0.35200000000000004,0.426,0.35200000000000004,0.281,-0.208,0.628,1.053,27.9
2021,Ian Poulter,Royal St Georges,7189,70,T26,26,3,72,66,71,68,277,1,56,2.1541,60.88,61.6,3,0,0,1,66.33,285.2,31.93,27.86,3.63,324,13.36,16.41,43.75,20.45,69.88,70.221,70.46,70.6,261,4,1.27,2.68,16.13,19.7,3.06,4.02,4.66,4,70.69,0.83,31.93,71.17,64.3,8.08,9.24,0.01,2.39,44.91,1.548,70.9,70.3,"21' 4""",12.57,50,56.76,41.82,80.39,42.9,"6' 5""","8' 10""","8' 0""",7.6,81.87,64.74,4.19,"10' 2""","6' 11""",20.45,50,50,"17' 8""","36' 0""","51' 8""","51' 7""","75' 1""","94' 5""","112' 11""","47' 8""","77' 11""",0.364,-0.079,0.123,-0.079,-0.162,0.364,0.695,0.8190000000000001,21.87
2021,Cameron Tringale,Royal St Georges,7189,70,T26,26,3,69,66,71,71,277,1,74,1.8449,67.63,57.55,4,0,0,2,61.17,297.5,32.83,28.4,4.11,331.2,12.77,19.1,48.69,23.13,69.65,70.11,69.79,69.81,378,5,1.74,2.09,13.29,23.83,3.04,3.98,4.58,4,69.9,1.13,32.83,78.93,64.37,7.58,9.86,0,2.05,42.09,1.578,69.23,70.38,"20' 1""",15.81,50.6,63.47,47.4,89.29,50.7,"6' 8""","7' 0""","8' 11""",6.8,81.64,61.25,3.8,"9' 4""","10' 9""",23.13,50,25,"13' 4""","32' 9""","48' 6""","50' 0""","74' 2""","77' 7""","107' 5""","45' 5""","74' 11""",0.242,-0.006,0.598,-0.006,0.363,0.242,0.48,1.079,25.12
2021,Andy Sullivan,Royal St Georges,7189,70,T26,26,3,67,67,71,72,277,1,81,1.6853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Louis Oosthuizen,Royal St Georges,7189,70,T3,3,1,64,65,69,71,269,1,13,5.5231,67.64,59.09,8,0,4,2,63.47,297.8,31.81,28.66,3.86,121.1,12,18.07,48.37,22.3,69.89,69.714,69.72,69.39,286,11,1.65,2.27,13.51,22.22,3.05,3.98,4.54,10,70.22,1.55,31.81,80.31,63.81,7.3,10.09,0,2.18,40.54,1.592,69.63,69.16,"22' 2""",18.13,41.6,63.64,50.89,86.29,48.81,"6' 3""","8' 5""","9' 2""",9.2,81.98,62.4,3.23,"10' 3""","17' 3""",22.3,73.68,71.4,"16' 7""","33' 1""","47' 9""","48' 4""","65' 7""","86' 9""","86' 4""","45' 11""","80' 10""",0.353,0.023,0.835,0.023,0.459,0.353,0.764,1.599,24.94
2021,Jon Rahm,Royal St Georges,7189,70,T3,3,1,71,64,68,66,269,1,1,9.8745,71.93,55.56,15,1,2,2,63.73,309,35.04,28.97,4.51,126,17.53,18.56,57.04,25.83,69.42,69.3,69.04,68.88,347,11,2.11,2.09,12.27,23.08,2.96,3.96,4.46,10,69,2.21,35.04,84.28,62.98,7.1,10.39,0,2.02,39.47,1.61,68.95,68.8,"27' 11""",15.18,56,67.54,57.23,87.82,55.5,"6' 9""","8' 5""","8' 8""",8.4,84.69,62.53,3.69,"8' 6""","12' 3""",25.83,78.95,72.7,"16' 6""","31' 11""","49' 3""","45' 9""","68' 4""","69' 11""","147' 11""","47' 3""","74' 5""",0.21600000000000005,0.8340000000000001,1.767,0.8340000000000001,0.7170000000000001,0.21600000000000005,0.331,2.0980000000000003,28.65
2021,Tommy Fleetwood,Royal St Georges,7189,70,T33,33,4,67,71,70,70,278,1,33,3.1089,64.44,52.5,2,0,0,0,57.78,300.8,29.58,29.27,3.52,216,13.52,15.31,43.37,20,70.62,71.046,71.2,71.18,211,5,1.13,2.8,17.78,21.35,3.1,4.06,4.68,3,71.85,0.15,29.58,77.43,58.07,6.92,10.22,0.02,3.52,38.43,1.626,71.41,70.94,"23' 1""",14.88,54.9,58.2,38.93,87.57,47.88,"6' 10""","10' 11""","8' 9""",7.8,78.83,56.9,5.21,"9' 2""","19' 3""",20,46.15,0,"14' 7""","35' 6""","53' 11""","54' 9""","81' 7""","79' 8""",0,"50' 10""","73' 2""",0.292,-0.134,0.209,-0.134,0.051,0.292,-0.13699999999999998,0.07200000000000001,21.29
2021,Talor Gooch,Royal St Georges,7189,70,T33,33,4,69,72,67,70,278,1,72,1.875,65.8,53.13,3,0,0,0,60.16,299.1,30.98,28.67,3.8,162,12.97,16.77,48.01,21.73,70.37,70.457,70.1,70,342,10,1.47,2.46,14.81,22.77,3.05,4.01,4.58,8,70.11,0.79,30.98,78.32,63,7.29,9.93,0.01,2.78,40.49,1.5930000000000002,69.88,70.12,"21' 6""",14.83,48.1,61.93,44.24,83.67,50.8,"6' 8""","7' 10""","10' 4""",6.7,81.6,60.16,5.14,"9' 4""","12' 1""",21.73,65,33.3,"18' 5""","34' 3""","47' 5""","52' 9""","70' 7""","90' 5""","90' 3""","44' 6""","73' 7""",0.17600000000000002,-0.071,0.54,-0.071,0.435,0.17600000000000002,0.14,0.68,23.98
2021,Lanto Griffin,Royal St Georges,7189,70,T33,33,4,69,70,68,71,278,1,73,1.8727,65.12,46.9,2,0,0,0,57.02,302.9,30.93,28.71,3.66,180,15.3,15.47,44.41,20.86,69.89,70.788,70.69,70.65,329,9,1.28,2.69,16.36,24.3,3.04,4.05,4.61,9,71.61,0.52,30.93,76.92,58.58,7.43,9.99,0,2.41,41.3,1.595,71.19,70.11,"27' 3""",10.88,48.8,60.7,44.39,85.77,50.83,"6' 10""","9' 2""","10' 2""",7.8,79.9,57.01,4.8,"8' 10""","12' 2""",20.86,27.78,0,"14' 8""","32' 8""","47' 11""","50' 1""","74' 9""","68' 7""","112' 6""","45' 9""","75' 1""",-0.206,0.019,0.208,0.019,0.394,-0.206,0.384,0.5920000000000001,24.73
2021,Cameron Smith,Royal St Georges,7189,70,T33,33,4,69,67,68,74,278,1,29,3.4484,65.72,63.19,8,1,2,0,59.23,297.9,37.47,27.76,4.48,147.6,16.46,18.93,58.65,25.54,69.21,69.969,69.49,69.34,367,10,1.8,2.22,14.23,21.29,2.99,4,4.45,9,70.11,1.27,37.47,80,62.25,8.07,9.4,0,1.63,44.85,1.5419999999999998,68.91,69.77,"18' 9""",19.53,57.9,59.54,38.12,88.01,50.43,"7' 1""","8' 0""","7' 9""",7.9,80.84,59.25,6.13,"8' 5""","12' 10""",25.54,55,71.4,"16' 3""","32' 3""","53' 4""","49' 7""","71' 10""","75' 3""","68' 8""","49' 6""","74' 6""",0.261,-0.02,0.5329999999999999,-0.02,0.29100000000000004,0.261,0.573,1.106,27.44
2021,Bryson DeChambeau,Royal St Georges,7189,70,T33,33,4,71,70,72,65,278,1,6,6.561,67.15,49.07,9,2,1,1,54.18,323.7,37.27,28.64,4.5,75.8,13.61,21,59.16,26.32,69.89,69.72800000000001,69.58,69.26,360,19,1.73,2.33,15.21,29.19,3.03,3.99,4.45,15,69.95,1.59,37.27,80.79,59.2,7.38,9.91,0.01,2.64,40.97,1.591,70.19,68.33,"31' 11""",19.71,58.8,62.84,57.5,83.29,53.01,"7' 2""","8' 7""","10' 7""",5.4,79.8,54.78,6.26,"7' 10""","17' 0""",26.32,68.42,55.6,"20' 7""","31' 4""","47' 8""","42' 6""","74' 9""","62' 9""","108' 2""","45' 5""","76' 4""",-0.085,1.162,1.367,1.162,0.29100000000000004,-0.085,0.456,1.823,29.23
2021,Max Homa,Royal St Georges,7189,70,T40,40,4,70,69,71,69,279,1,42,2.8158,63.89,52.38,5,1,0,0,58.44,300.8,33.6,28.4,3.93,140.7,14.49,16.11,52.41,22.55,69.88,70.745,70.6,70.98,338,11,1.36,2.53,16.6,25.74,3.07,4.06,4.54,9,70.18,0.54,33.6,75.11,59.93,7.59,9.66,0.01,2.71,42.18,1.578,71.38,70.58,"27' 9""",14.16,47.3,59.28,47.37,83.47,51.51,"6' 7""","7' 3""","9' 6""",9.8,80.85,58.14,3.99,"10' 1""","11' 7""",22.55,61.11,50,"14' 4""","32' 6""","46' 0""","49' 9""","64' 6""","81' 3""","108' 3""","43' 11""","75' 9""",-0.124,0.122,0.371,0.122,0.3720000000000001,-0.124,-0.043,0.327,25.76
2021,Matt Wallace,Royal St Georges,7189,70,T40,40,4,70,68,69,72,279,1,60,2.0727,63.94,47.42,2,0,0,1,59.84,298.4,30,28.98,3.58,318,10.85,15.65,47.9,20.23,70.45,70.594,71.34,71.35,190,3,1.07,2.98,18.97,20,3.16,4.08,4.59,3,72.18,0.56,30,77.7,53.49,7.04,10.15,0,3.04,39.1,1.61,71.13,71.6,"17' 6""",12.12,60.5,57.69,29.7,90.55,50.34,"7' 8""","7' 5""","8' 2""",8.2,80.86,59.13,5.51,"9' 6""",0,20.23,41.67,66.7,"14' 9""","36' 11""","52' 3""","59' 4""","79' 3""","85' 7""","65' 5""","45' 11""","76' 5""",0.214,0.106,0.763,0.106,0.443,0.214,0.112,0.875,23.11
2021,Justin Thomas,Royal St Georges,7189,70,T40,40,4,72,67,71,69,279,1,3,7.9575,67.79,56.06,7,1,1,1,55.72,303.9,36,28.48,4.31,94.5,16.47,20.81,48.92,25,69.05,69.773,69.54,69.34,362,16,1.77,2.13,14.09,24.26,3.02,3.97,4.56,15,70.45,1.48,36,82.08,61.81,7.76,9.65,0.01,2.58,43.12,1.582,69.68,69,"25' 6""",18.4,42.4,63.13,47.02,85.61,51.25,"6' 1""","7' 9""","8' 3""",9,79.61,54.97,5.71,"8' 1""","12' 6""",25,65,66.7,"14' 10""","30' 2""","49' 2""","45' 6""","71' 11""","65' 3""","115' 2""","47' 1""","75' 2""",0.29600000000000004,0.235,1.418,0.235,0.887,0.29600000000000004,0.026,1.444,28.1
2021,Dean Burmester,Royal St Georges,7189,70,T40,40,4,70,67,71,71,279,1,97,1.4506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Daniel van Tonder,Royal St Georges,7189,70,T40,40,4,68,66,74,71,279,1,82,1.6706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Rory McIlroy,Royal St Georges,7189,70,T46,46,5,70,70,69,71,280,1,11,5.7736,65.77,52.99,7,1,0,0,57.36,319.3,37.1,28.46,4.51,444,16,20.08,52.8,25.3,68.59,70.043,70.14,70.75,334,3,1.52,2.64,16.67,21.33,3.06,4,4.58,3,70.24,1.28,37.1,79.56,57.89,7.69,9.59,0,2.93,42.72,1.581,71.15,70.35,"29' 10""",16.1,40.8,62.56,44,83.4,53.64,"5' 8""","9' 9""","7' 9""",5.6,80.72,57.31,6.9,"9' 0""","9' 8""",25.3,52.94,33.3,"17' 3""","31' 10""","49' 9""","48' 7""","68' 0""","76' 1""",0,"47' 1""","78' 2""",0.118,0.66,1.181,0.66,0.403,0.118,0.187,1.368,28.32
2021,Justin Rose,Royal St Georges,7189,70,T46,46,5,67,70,70,73,280,1,45,2.7024,65.95,48.05,3,0,0,0,60.53,297.5,32.81,28.85,3.87,121.5,20.27,15.74,47.09,22.33,71.64,70.678,70.74,70.34,209,8,1.19,2.94,18.72,18.93,2.99,4.09,4.61,8,71,0.4,32.81,74.89,52.87,7.39,9.93,0,2.98,41.05,1.6030000000000002,70.25,70.44,"26' 6""",16.56,39.1,63,45.05,84.13,49.32,"7' 10""","7' 5""","9' 2""",8.1,80.67,59.36,4.24,"10' 6""","13' 9""",22.33,50,0,"18' 10""","32' 2""","50' 0""","49' 3""","76' 5""","110' 11""",0,"46' 9""","80' 4""",-0.091,-0.142,-0.278,-0.142,-0.045,-0.091,0.375,0.097,24.07
2021,Joel Dahmen,Royal St Georges,7189,70,T46,46,5,69,68,69,74,280,1,78,1.7232,65.24,47.75,3,1,0,0,67.57,292.3,32.12,28.74,3.95,738,14.46,19.37,39.36,22.09,70.5,71.16199999999998,70.79,70.84,324,2,1.35,2.54,16.33,21.78,3.05,4.01,4.73,1,70.94,0.23,32.12,74.9,58.67,7.3,10.01,0.02,2.57,40.58,1.597,70.96,70.72,"25' 7""",16.99,40.9,60.85,48.52,82.75,48.52,"6' 8""","8' 3""","9' 8""",7.2,83.92,68.27,3.82,"8' 11""","13' 3""",22.09,35.29,50,"16' 8""","33' 4""","43' 7""","52' 4""","63' 3""","99' 1""","82' 9""","40' 10""","71' 8""",-0.047,0.214,0.316,0.214,0.14800000000000002,-0.047,-0.344,-0.028,22.65
2021,Harris English,Royal St Georges,7189,70,T46,46,5,75,65,72,68,280,1,12,5.5360000000000005,65.76,52.94,8,2,0,1,64.29,299.4,35.64,28.29,4.26,118.3,17.39,18.67,53.42,24.52,69.81,70.115,69.62,69.54,392,14,1.67,2.33,14.67,27.43,3.01,4.01,4.49,12,69.62,1.06,35.64,75.36,64.02,7.74,9.52,0.01,2.78,43,1.5719999999999998,70.28,68.8,"30' 5""",14.41,42.4,61.54,50,85.71,48.04,"6' 5""","8' 8""","8' 7""",7.8,82.53,64.04,4.4,"10' 5""","12' 1""",24.52,71.43,66.7,"23' 9""","33' 11""","50' 2""","48' 4""","66' 8""","86' 9""","94' 9""","48' 6""","82' 10""",0.24,0.076,0.441,0.076,0.125,0.24,0.544,0.984,26.65
